copied_file_name,copied_path,problem_id,file_name,relative_path,path,code_lines,loc_bin,function_count,top_level_function_count,nested_function_count,class_count,method_count,loop_count,if_count,return_count,assign_count,call_count,max_ast_depth,file_size_bytes,syntax_ok,error,blank_lines,comment_lines,total_lines
p02715_s229144012.py,SemBench/data/python_codenet/code/p02715_s229144012.py,p02715,s229144012.py,p02715/s229144012.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02715/s229144012.py,70,51-100,11,1,0,1,10,2,2,12,13,43,11,2101,True,,19,0,89
p02763_s207190948.py,SemBench/data/python_codenet/code/p02763_s207190948.py,p02763,s207190948.py,p02763/s207190948.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s207190948.py,86,51-100,6,2,0,1,4,5,3,4,27,38,13,2336,True,,7,4,97
p02762_s076319196.py,SemBench/data/python_codenet/code/p02762_s076319196.py,p02762,s076319196.py,p02762/s076319196.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s076319196.py,53,51-100,6,0,0,1,6,4,5,5,24,40,13,1514,True,,5,0,58
p02733_s262472105.py,SemBench/data/python_codenet/code/p02733_s262472105.py,p02733,s262472105.py,p02733/s262472105.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02733/s262472105.py,74,51-100,3,3,0,0,0,8,13,5,32,48,12,1912,True,,13,9,96
p02763_s550992481.py,SemBench/data/python_codenet/code/p02763_s550992481.py,p02763,s550992481.py,p02763/s550992481.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s550992481.py,61,51-100,4,0,0,1,4,4,4,3,30,27,12,1645,True,,7,0,68
p02686_s468571866.py,SemBench/data/python_codenet/code/p02686_s468571866.py,p02686,s468571866.py,p02686/s468571866.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02686/s468571866.py,87,51-100,10,4,0,1,6,5,13,15,26,27,10,2597,True,,19,13,119
p03575_s650489155.py,SemBench/data/python_codenet/code/p03575_s650489155.py,p03575,s650489155.py,p03575/s650489155.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03575/s650489155.py,54,51-100,11,1,0,1,10,3,6,10,15,34,11,1714,True,,16,1,71
p03436_s292806755.py,SemBench/data/python_codenet/code/p03436_s292806755.py,p03436,s292806755.py,p03436/s292806755.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03436/s292806755.py,54,51-100,5,5,0,0,0,5,4,5,22,31,11,1394,True,,1,2,57
p02238_s926694740.py,SemBench/data/python_codenet/code/p02238_s926694740.py,p02238,s926694740.py,p02238/s926694740.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02238/s926694740.py,71,51-100,4,3,1,0,0,6,5,3,45,31,13,2273,True,,17,6,94
p03274_s518547368.py,SemBench/data/python_codenet/code/p03274_s518547368.py,p03274,s518547368.py,p03274/s518547368.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03274/s518547368.py,58,51-100,17,17,0,0,0,6,6,16,15,41,12,2183,True,,2,5,65
p03039_s623115521.py,SemBench/data/python_codenet/code/p03039_s623115521.py,p03039,s623115521.py,p03039/s623115521.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03039/s623115521.py,66,51-100,11,5,0,1,6,5,5,9,28,31,11,1638,True,,10,4,80
p02686_s075941580.py,SemBench/data/python_codenet/code/p02686_s075941580.py,p02686,s075941580.py,p02686/s075941580.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02686/s075941580.py,53,51-100,1,1,0,0,0,6,7,4,24,27,12,1508,True,,22,2,77
p02862_s126182394.py,SemBench/data/python_codenet/code/p02862_s126182394.py,p02862,s126182394.py,p02862/s126182394.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02862/s126182394.py,71,51-100,10,0,0,1,10,2,10,11,20,29,14,2270,True,,10,0,81
p02852_s228774913.py,SemBench/data/python_codenet/code/p02852_s228774913.py,p02852,s228774913.py,p02852/s228774913.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02852/s228774913.py,58,51-100,2,2,0,0,0,2,6,1,11,13,12,1112,True,,15,7,80
p03213_s787167232.py,SemBench/data/python_codenet/code/p03213_s787167232.py,p03213,s787167232.py,p03213/s787167232.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03213/s787167232.py,65,51-100,4,4,0,0,0,6,10,4,33,27,12,1419,True,,10,2,77
p02238_s522384285.py,SemBench/data/python_codenet/code/p02238_s522384285.py,p02238,s522384285.py,p02238/s522384285.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02238/s522384285.py,57,51-100,10,9,1,0,0,5,4,10,17,31,12,1340,True,,5,2,64
p03436_s567291236.py,SemBench/data/python_codenet/code/p03436_s567291236.py,p03436,s567291236.py,p03436/s567291236.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03436/s567291236.py,59,51-100,8,7,1,0,0,3,5,6,16,32,12,1468,True,,24,2,85
p03074_s398939429.py,SemBench/data/python_codenet/code/p03074_s398939429.py,p03074,s398939429.py,p03074/s398939429.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03074/s398939429.py,58,51-100,1,1,0,0,0,2,9,1,33,16,11,1307,True,,11,1,70
p02261_s556169817.py,SemBench/data/python_codenet/code/p02261_s556169817.py,p02261,s556169817.py,p02261/s556169817.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02261/s556169817.py,67,51-100,4,0,0,1,4,6,7,4,14,32,11,1611,True,,13,3,83
p03959_s932237123.py,SemBench/data/python_codenet/code/p03959_s932237123.py,p03959,s932237123.py,p03959/s932237123.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03959/s932237123.py,59,51-100,10,10,0,0,0,3,7,10,16,43,15,1721,True,,7,0,66
p03157_s879932912.py,SemBench/data/python_codenet/code/p03157_s879932912.py,p03157,s879932912.py,p03157/s879932912.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03157/s879932912.py,51,51-100,5,0,0,1,5,5,10,5,22,23,12,2401,True,,12,14,77
p03229_s151756945.py,SemBench/data/python_codenet/code/p03229_s151756945.py,p03229,s151756945.py,p03229/s151756945.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03229/s151756945.py,60,51-100,2,2,0,0,0,2,8,10,9,43,10,987,True,,4,0,64
p03828_s992604669.py,SemBench/data/python_codenet/code/p03828_s992604669.py,p03828,s992604669.py,p03828/s992604669.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03828/s992604669.py,77,51-100,2,2,0,0,0,7,11,8,28,27,15,2541,True,,2,0,79
p03660_s881212599.py,SemBench/data/python_codenet/code/p03660_s881212599.py,p03660,s881212599.py,p03660/s881212599.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03660/s881212599.py,52,51-100,1,1,0,0,0,8,4,0,25,23,9,1353,True,,21,0,73
p03354_s854558596.py,SemBench/data/python_codenet/code/p03354_s854558596.py,p03354,s854558596.py,p03354/s854558596.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03354/s854558596.py,63,51-100,19,9,0,1,10,2,5,18,20,54,12,1799,True,,8,0,71
p02763_s329559680.py,SemBench/data/python_codenet/code/p02763_s329559680.py,p02763,s329559680.py,p02763/s329559680.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s329559680.py,72,51-100,8,5,0,1,3,7,8,6,34,40,14,2962,True,,21,14,107
p03033_s770710410.py,SemBench/data/python_codenet/code/p03033_s770710410.py,p03033,s770710410.py,p03033/s770710410.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03033/s770710410.py,52,51-100,7,4,0,1,3,5,4,4,26,29,11,1504,True,,9,3,64
p03006_s996976644.py,SemBench/data/python_codenet/code/p03006_s996976644.py,p03006,s996976644.py,p03006/s996976644.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03006/s996976644.py,70,51-100,14,4,0,1,10,5,4,13,21,40,14,2702,True,,23,3,96
p02618_s320067124.py,SemBench/data/python_codenet/code/p02618_s320067124.py,p02618,s320067124.py,p02618/s320067124.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s320067124.py,69,51-100,8,8,0,0,0,4,4,6,34,34,12,1966,True,,24,2,95
p02763_s734669679.py,SemBench/data/python_codenet/code/p02763_s734669679.py,p02763,s734669679.py,p02763/s734669679.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s734669679.py,69,51-100,4,1,0,1,3,10,4,2,42,34,12,2093,True,,14,5,88
p02781_s550844289.py,SemBench/data/python_codenet/code/p02781_s550844289.py,p02781,s550844289.py,p02781/s550844289.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02781/s550844289.py,64,51-100,8,8,0,0,0,5,9,9,19,55,16,2219,True,,7,6,77
p03112_s500279555.py,SemBench/data/python_codenet/code/p03112_s500279555.py,p03112,s500279555.py,p03112/s500279555.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03112/s500279555.py,52,51-100,4,3,1,0,0,4,6,1,27,32,12,1583,True,,8,1,61
p03855_s072407203.py,SemBench/data/python_codenet/code/p03855_s072407203.py,p03855,s072407203.py,p03855/s072407203.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03855/s072407203.py,62,51-100,2,2,0,0,0,4,8,4,23,29,10,1511,True,,8,2,72
p02948_s224247712.py,SemBench/data/python_codenet/code/p02948_s224247712.py,p02948,s224247712.py,p02948/s224247712.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02948/s224247712.py,69,51-100,8,2,0,1,6,8,5,3,34,34,12,2131,True,,19,12,100
p03806_s742269711.py,SemBench/data/python_codenet/code/p03806_s742269711.py,p03806,s742269711.py,p03806/s742269711.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03806/s742269711.py,52,51-100,1,1,0,0,0,7,8,1,28,28,11,1225,True,,4,0,56
p03575_s180791823.py,SemBench/data/python_codenet/code/p03575_s180791823.py,p03575,s180791823.py,p03575/s180791823.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03575/s180791823.py,95,51-100,12,2,0,1,10,3,6,11,15,35,11,3276,True,,18,0,113
p03488_s447662198.py,SemBench/data/python_codenet/code/p03488_s447662198.py,p03488,s447662198.py,p03488/s447662198.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03488/s447662198.py,66,51-100,2,1,1,0,0,4,5,2,41,49,12,1674,True,,5,0,71
p02550_s441483560.py,SemBench/data/python_codenet/code/p02550_s441483560.py,p02550,s441483560.py,p02550/s441483560.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02550/s441483560.py,68,51-100,5,5,0,0,0,3,7,7,30,29,10,1642,True,,15,4,87
p02821_s213199994.py,SemBench/data/python_codenet/code/p02821_s213199994.py,p02821,s213199994.py,p02821/s213199994.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02821/s213199994.py,61,51-100,3,3,0,0,0,8,5,3,38,31,13,1598,True,,8,3,72
p03042_s028365536.py,SemBench/data/python_codenet/code/p03042_s028365536.py,p03042,s028365536.py,p03042/s028365536.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03042/s028365536.py,53,51-100,5,5,0,0,0,1,9,6,22,18,10,1205,True,,13,6,72
p02796_s051611356.py,SemBench/data/python_codenet/code/p02796_s051611356.py,p02796,s051611356.py,p02796/s051611356.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02796/s051611356.py,53,51-100,17,17,0,0,0,6,4,16,14,34,11,2033,True,,2,5,60
p02762_s355521387.py,SemBench/data/python_codenet/code/p02762_s355521387.py,p02762,s355521387.py,p02762/s355521387.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s355521387.py,54,51-100,10,0,0,1,10,3,4,10,23,35,11,2065,True,,17,8,79
p02814_s345679376.py,SemBench/data/python_codenet/code/p02814_s345679376.py,p02814,s345679376.py,p02814/s345679376.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02814/s345679376.py,56,51-100,11,10,1,0,0,2,2,9,13,32,10,1616,True,,33,3,92
p03148_s101371577.py,SemBench/data/python_codenet/code/p03148_s101371577.py,p03148,s101371577.py,p03148/s101371577.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03148/s101371577.py,53,51-100,5,5,0,0,0,8,3,5,19,51,12,1290,True,,16,1,70
p02618_s389976278.py,SemBench/data/python_codenet/code/p02618_s389976278.py,p02618,s389976278.py,p02618/s389976278.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s389976278.py,88,51-100,8,8,0,0,0,4,6,8,46,43,11,2681,True,,31,5,124
p02762_s528413534.py,SemBench/data/python_codenet/code/p02762_s528413534.py,p02762,s528413534.py,p02762/s528413534.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s528413534.py,53,51-100,4,4,0,0,0,9,3,3,24,40,12,1574,True,,15,1,69
p03575_s113790096.py,SemBench/data/python_codenet/code/p03575_s113790096.py,p03575,s113790096.py,p03575/s113790096.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03575/s113790096.py,51,51-100,2,2,0,0,0,4,6,0,23,46,15,1796,True,,15,2,68
p03575_s680869497.py,SemBench/data/python_codenet/code/p03575_s680869497.py,p03575,s680869497.py,p03575/s680869497.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03575/s680869497.py,54,51-100,10,0,0,1,10,4,5,10,19,36,11,1591,True,,22,2,78
p02949_s688023475.py,SemBench/data/python_codenet/code/p02949_s688023475.py,p02949,s688023475.py,p02949/s688023475.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02949/s688023475.py,61,51-100,5,4,1,0,0,8,8,5,24,33,13,1823,True,,19,6,86
p02925_s568798062.py,SemBench/data/python_codenet/code/p02925_s568798062.py,p02925,s568798062.py,p02925/s568798062.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02925/s568798062.py,54,51-100,2,2,0,0,0,6,9,2,13,31,12,1661,True,,6,10,70
p03575_s398520990.py,SemBench/data/python_codenet/code/p03575_s398520990.py,p03575,s398520990.py,p03575/s398520990.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03575/s398520990.py,52,51-100,10,0,0,1,10,2,5,10,19,29,11,1613,True,,19,1,72
p02793_s034761423.py,SemBench/data/python_codenet/code/p02793_s034761423.py,p02793,s034761423.py,p02793/s034761423.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02793/s034761423.py,51,51-100,6,2,0,1,4,8,2,4,24,30,11,1595,True,,21,3,75
p02852_s824740052.py,SemBench/data/python_codenet/code/p02852_s824740052.py,p02852,s824740052.py,p02852/s824740052.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02852/s824740052.py,62,51-100,7,7,0,0,0,3,4,8,14,31,11,1359,True,,12,0,74
p03959_s865639254.py,SemBench/data/python_codenet/code/p03959_s865639254.py,p03959,s865639254.py,p03959/s865639254.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03959/s865639254.py,86,51-100,17,10,1,1,6,4,9,17,19,40,13,2240,True,,37,1,124
p03033_s898247637.py,SemBench/data/python_codenet/code/p03033_s898247637.py,p03033,s898247637.py,p03033/s898247637.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03033/s898247637.py,75,51-100,9,3,0,1,6,6,7,7,26,38,11,1771,True,,10,3,88
p02928_s094982464.py,SemBench/data/python_codenet/code/p02928_s094982464.py,p02928,s094982464.py,p02928/s094982464.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02928/s094982464.py,52,51-100,16,16,0,0,0,7,4,15,13,33,12,1944,True,,2,5,59
p02781_s869063221.py,SemBench/data/python_codenet/code/p02781_s869063221.py,p02781,s869063221.py,p02781/s869063221.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02781/s869063221.py,71,51-100,8,8,0,0,0,12,19,9,16,43,19,2428,True,,13,5,89
p02261_s177036755.py,SemBench/data/python_codenet/code/p02261_s177036755.py,p02261,s177036755.py,p02261/s177036755.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02261/s177036755.py,93,51-100,11,5,0,1,6,5,4,10,15,35,12,2813,True,,29,0,122
p02619_s912893280.py,SemBench/data/python_codenet/code/p02619_s912893280.py,p02619,s912893280.py,p02619/s912893280.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02619/s912893280.py,63,51-100,6,6,0,0,0,6,7,7,26,35,17,2032,True,,8,4,75
p02383_s083855813.py,SemBench/data/python_codenet/code/p02383_s083855813.py,p02383,s083855813.py,p02383/s083855813.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02383/s083855813.py,58,51-100,7,0,0,1,7,1,4,5,32,14,9,1906,True,,14,4,76
p03032_s082022503.py,SemBench/data/python_codenet/code/p03032_s082022503.py,p03032,s082022503.py,p03032/s082022503.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03032/s082022503.py,62,51-100,1,1,0,0,0,6,9,0,30,26,13,1949,True,,9,0,71
p03032_s519890721.py,SemBench/data/python_codenet/code/p03032_s519890721.py,p03032,s519890721.py,p03032/s519890721.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03032/s519890721.py,94,51-100,14,7,0,2,7,5,12,11,24,61,12,2802,True,,16,5,115
p03157_s369832898.py,SemBench/data/python_codenet/code/p03157_s369832898.py,p03157,s369832898.py,p03157/s369832898.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03157/s369832898.py,51,51-100,11,11,0,0,0,4,3,11,16,39,16,1788,True,,7,0,58
p03088_s073362611.py,SemBench/data/python_codenet/code/p03088_s073362611.py,p03088,s073362611.py,p03088/s073362611.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03088/s073362611.py,54,51-100,1,1,0,0,0,2,1,0,28,17,13,1246,True,,2,0,56
p02845_s870902994.py,SemBench/data/python_codenet/code/p02845_s870902994.py,p02845,s870902994.py,p02845/s870902994.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02845/s870902994.py,72,51-100,7,7,0,0,0,6,11,8,26,35,11,2182,True,,23,10,105
p03033_s566101979.py,SemBench/data/python_codenet/code/p03033_s566101979.py,p03033,s566101979.py,p03033/s566101979.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03033/s566101979.py,81,51-100,9,1,0,1,8,9,2,8,42,42,14,2798,True,,14,11,106
p03253_s015094463.py,SemBench/data/python_codenet/code/p03253_s015094463.py,p03253,s015094463.py,p03253/s015094463.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03253/s015094463.py,51,51-100,15,14,1,0,0,4,4,14,17,47,10,1769,True,,8,8,67
p02763_s250289886.py,SemBench/data/python_codenet/code/p02763_s250289886.py,p02763,s250289886.py,p02763/s250289886.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02763/s250289886.py,67,51-100,6,2,1,1,3,5,6,4,40,33,12,2246,True,,16,0,83
p02679_s696732028.py,SemBench/data/python_codenet/code/p02679_s696732028.py,p02679,s696732028.py,p02679/s696732028.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02679/s696732028.py,87,51-100,9,9,0,0,0,5,11,7,45,50,12,2333,True,,3,19,109
p02679_s055504467.py,SemBench/data/python_codenet/code/p02679_s055504467.py,p02679,s055504467.py,p02679/s055504467.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02679/s055504467.py,60,51-100,3,3,0,0,0,2,10,3,34,17,11,1495,True,,18,2,80
p03409_s748201932.py,SemBench/data/python_codenet/code/p03409_s748201932.py,p03409,s748201932.py,p03409/s748201932.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03409/s748201932.py,90,51-100,12,1,10,1,1,11,5,10,36,60,14,7564,True,,18,43,151
p02384_s062576039.py,SemBench/data/python_codenet/code/p02384_s062576039.py,p02384,s062576039.py,p02384/s062576039.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02384/s062576039.py,79,51-100,9,3,0,1,6,3,11,5,33,30,15,2541,True,,22,1,102
p03959_s095817990.py,SemBench/data/python_codenet/code/p03959_s095817990.py,p03959,s095817990.py,p03959/s095817990.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03959/s095817990.py,54,51-100,5,5,0,0,0,3,7,6,16,36,12,1000,True,,14,2,70
p03157_s640142938.py,SemBench/data/python_codenet/code/p03157_s640142938.py,p03157,s640142938.py,p03157/s640142938.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03157/s640142938.py,61,51-100,3,3,0,0,0,10,10,2,15,34,17,1815,True,,0,3,64
p02616_s225542298.py,SemBench/data/python_codenet/code/p02616_s225542298.py,p02616,s225542298.py,p02616/s225542298.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02616/s225542298.py,60,51-100,1,1,0,0,0,5,12,3,30,28,11,1504,True,,12,0,72
p02973_s775753701.py,SemBench/data/python_codenet/code/p02973_s775753701.py,p02973,s775753701.py,p02973/s775753701.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02973/s775753701.py,55,51-100,10,10,0,0,0,3,3,10,9,34,11,1666,True,,8,7,70
p03230_s936378682.py,SemBench/data/python_codenet/code/p03230_s936378682.py,p03230,s936378682.py,p03230/s936378682.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03230/s936378682.py,56,51-100,12,12,0,0,0,4,2,12,13,31,11,2078,True,,5,3,64
p02852_s805165532.py,SemBench/data/python_codenet/code/p02852_s805165532.py,p02852,s805165532.py,p02852/s805165532.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02852/s805165532.py,54,51-100,8,2,0,1,6,2,2,7,5,23,12,1368,True,,13,3,70
p02888_s250575649.py,SemBench/data/python_codenet/code/p02888_s250575649.py,p02888,s250575649.py,p02888/s250575649.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02888/s250575649.py,51,51-100,3,3,0,0,0,4,7,6,17,18,11,1472,True,,1,4,56
p03045_s260796318.py,SemBench/data/python_codenet/code/p03045_s260796318.py,p03045,s260796318.py,p03045/s260796318.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03045/s260796318.py,76,51-100,17,0,0,2,17,1,3,15,20,50,11,3176,True,,29,15,120
p03038_s561959493.py,SemBench/data/python_codenet/code/p03038_s561959493.py,p03038,s561959493.py,p03038/s561959493.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03038/s561959493.py,83,51-100,7,1,0,1,6,5,4,0,27,43,12,2835,True,,21,11,115
p02238_s000366234.py,SemBench/data/python_codenet/code/p02238_s000366234.py,p02238,s000366234.py,p02238/s000366234.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02238/s000366234.py,72,51-100,8,2,0,1,6,6,5,7,31,30,11,2374,True,,18,6,96
p02889_s561427648.py,SemBench/data/python_codenet/code/p02889_s561427648.py,p02889,s561427648.py,p02889/s561427648.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02889/s561427648.py,58,51-100,2,1,1,0,0,7,7,1,30,33,14,1805,True,,10,0,68
p02632_s883993914.py,SemBench/data/python_codenet/code/p02632_s883993914.py,p02632,s883993914.py,p02632/s883993914.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02632/s883993914.py,87,51-100,20,1,2,1,17,2,4,19,22,57,14,3363,True,,25,3,115
p03946_s228181859.py,SemBench/data/python_codenet/code/p03946_s228181859.py,p03946,s228181859.py,p03946/s228181859.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03946/s228181859.py,58,51-100,4,0,0,1,4,8,6,3,28,32,12,1932,True,,18,8,84
p02384_s226544562.py,SemBench/data/python_codenet/code/p02384_s226544562.py,p02384,s226544562.py,p02384/s226544562.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02384/s226544562.py,80,51-100,8,1,0,1,7,4,10,1,42,24,13,2233,True,,9,0,89
p02925_s436434480.py,SemBench/data/python_codenet/code/p02925_s436434480.py,p02925,s436434480.py,p02925/s436434480.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02925/s436434480.py,63,51-100,9,9,0,0,0,6,6,9,28,31,12,1671,True,,5,2,70
p03409_s152908322.py,SemBench/data/python_codenet/code/p03409_s152908322.py,p03409,s152908322.py,p03409/s152908322.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03409/s152908322.py,58,51-100,7,2,1,1,4,8,5,4,23,35,12,1870,True,,9,2,69
p02852_s485904925.py,SemBench/data/python_codenet/code/p02852_s485904925.py,p02852,s485904925.py,p02852/s485904925.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02852/s485904925.py,61,51-100,4,0,0,1,4,3,11,3,19,29,15,1675,True,,6,2,69
p03053_s759604946.py,SemBench/data/python_codenet/code/p03053_s759604946.py,p03053,s759604946.py,p03053/s759604946.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03053/s759604946.py,134,101-200,29,29,0,0,0,14,15,30,38,98,13,3922,True,,26,27,187
p02788_s803050042.py,SemBench/data/python_codenet/code/p02788_s803050042.py,p02788,s803050042.py,p02788/s803050042.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02788/s803050042.py,117,101-200,10,4,0,1,6,8,7,4,65,42,14,4231,True,,35,8,160
p03837_s172288680.py,SemBench/data/python_codenet/code/p03837_s172288680.py,p03837,s172288680.py,p03837/s172288680.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03837/s172288680.py,142,101-200,19,9,0,1,10,16,14,22,43,61,14,4596,True,,45,17,204
p02913_s495756178.py,SemBench/data/python_codenet/code/p02913_s495756178.py,p02913,s495756178.py,p02913/s495756178.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02913/s495756178.py,133,101-200,12,12,0,0,0,10,29,24,40,37,12,3526,True,,37,6,176
p04000_s480237114.py,SemBench/data/python_codenet/code/p04000_s480237114.py,p04000,s480237114.py,p04000/s480237114.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p04000/s480237114.py,114,101-200,23,23,0,0,0,12,14,29,39,78,13,3656,True,,28,26,168
p02609_s767931988.py,SemBench/data/python_codenet/code/p02609_s767931988.py,p02609,s767931988.py,p02609/s767931988.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02609/s767931988.py,105,101-200,14,8,2,1,4,7,8,15,41,47,13,2871,True,,15,3,123
p03007_s152341367.py,SemBench/data/python_codenet/code/p03007_s152341367.py,p03007,s152341367.py,p03007/s152341367.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03007/s152341367.py,125,101-200,22,22,0,0,0,10,8,24,38,103,16,3420,True,,10,10,145
p02803_s506676410.py,SemBench/data/python_codenet/code/p02803_s506676410.py,p02803,s506676410.py,p02803/s506676410.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02803/s506676410.py,154,101-200,19,9,0,1,10,16,17,22,48,59,14,4894,True,,40,14,208
p02585_s220804851.py,SemBench/data/python_codenet/code/p02585_s220804851.py,p02585,s220804851.py,p02585/s220804851.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02585/s220804851.py,190,101-200,6,6,0,0,0,11,8,2,78,70,13,4973,True,,29,24,243
p02384_s723424832.py,SemBench/data/python_codenet/code/p02384_s723424832.py,p02384,s723424832.py,p02384/s723424832.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02384/s723424832.py,108,101-200,8,0,0,1,8,2,10,0,70,26,19,3213,True,,16,0,124
p02618_s317784974.py,SemBench/data/python_codenet/code/p02618_s317784974.py,p02618,s317784974.py,p02618/s317784974.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02618/s317784974.py,124,101-200,5,5,0,0,0,13,8,5,65,49,12,4232,True,,14,7,145
